id_Historico_Desastre;idDesastre;Event;idTipo_Desastre;Municipio;Código_DANE;Fecha;Causa;Descripción de la causa;Fuente;IDimpacto_material;IDimpacto_humano;idDetalleDesastre
503801;200;LANDSLIDE;2;MEDELLÍN;5001;22/08/1995;UNKNOWN;;DNPAD EL TIEMPO 1995-08-24;380202;380201;5038013
503811;200;LANDSLIDE;2;VALDIVIA;5854;22/07/1995;UNKNOWN;;DNPAD;381202;381201;5038113
503812;200;LANDSLIDE;2;FREDONIA;5282;22/07/1995;UNKNOWN;;DNPAD;381302;381301;5038123
503825;200;LANDSLIDE;2;YARUMAL;5887;8/11/1994;UNKNOWN;;REONAD;382602;382601;5038253
503857;200;LANDSLIDE;2;SANTA BÁRBARA;5679;23/12/1993;UNKNOWN;;REONAD;385802;385801;5038573
503871;200;LANDSLIDE;2;MEDELLÍN;5001;12/10/1993;UNKNOWN;;El Tiempo;387202;387201;5038713
503878;200;LANDSLIDE;2;SAN LUIS;5660;25/09/1993;UNKNOWN;;El Tiempo;387902;387901;5038783
503977;200;LANDSLIDE;2;URAMITA;5842;10/10/1991;UNKNOWN;;BDOD--60794;397802;397801;5039773
503978;200;LANDSLIDE;2;SONSON;5756;10/10/1991;UNKNOWN;;BDOD--60794;397902;397901;5039783
503980;200;LANDSLIDE;2;CÁCERES;5120;26/08/1991;UNKNOWN;;El Tiempo;398102;398101;5039803
503981;200;LANDSLIDE;2;SANTAFÉ DE ANTIOQUIA;5042;15/08/1991;UNKNOWN;;BDOD--60773;398202;398201;5039813
503982;200;LANDSLIDE;2;CÁCERES;5120;4/08/1991;UNKNOWN;;BDOD--60786;398302;398301;5039823
504004;200;LANDSLIDE;2;PUERTO TRIUNFO;5591;8/11/1990;UNKNOWN;;BDOD--60755;400502;400501;5040043
504005;200;LANDSLIDE;2;MONTEBELLO;5467;8/11/1990;UNKNOWN;;BDOD--60755;400602;400601;5040053
504006;200;LANDSLIDE;2;CISNEROS;5190;8/11/1990;UNKNOWN;;BDOD--60755;400702;400701;5040063
504007;200;LANDSLIDE;2;CAUCASIA;5154;8/11/1990;UNKNOWN;;BDOD--60755;400802;400801;5040073
504010;200;LANDSLIDE;2;MEDELLÍN;5001;28/10/1990;UNKNOWN;;REONAD;401102;401101;5040103
504024;200;LANDSLIDE;2;BRICEÑO;5107;15/09/1990;UNKNOWN;;REONAD;402502;402501;5040243
504097;200;LANDSLIDE;2;MEDELLÍN;5001;17/10/1988;UNKNOWN;;BDOD-60574;409802;409801;5040973
504127;200;LANDSLIDE;2;CAÑASGORDAS;5138;9/08/1988;UNKNOWN;;BDOD-60558;412802;412801;5041273
504129;200;LANDSLIDE;2;TARAZÁ;5790;15/07/1988;UNKNOWN;;ING.-BDOSSO;413002;413001;5041293
504131;200;LANDSLIDE;2;MEDELLÍN;5001;15/07/1988;UNKNOWN;;BDOD-60538;413202;413201;5041313
504138;200;LANDSLIDE;2;TARAZÁ;5790;1/07/1988;UNKNOWN;;ING.;413902;413901;5041383
504150;200;LANDSLIDE;2;DABEIBA;5234;5/12/1987;UNKNOWN;;EL TIEMPO 1987-12-07 P.2A;415102;415101;5041503
504152;200;LANDSLIDE;2;VENECIA;5861;27/11/1987;UNKNOWN;;BDOD-60520;415302;415301;5041523
504153;200;LANDSLIDE;2;TARAZÁ;5790;27/11/1987;UNKNOWN;;BDOD-60520;415402;415401;5041533
504154;200;LANDSLIDE;2;NECHÍ;5495;27/11/1987;UNKNOWN;;BDOD-60520;415502;415501;5041543
504155;200;LANDSLIDE;2;CAÑASGORDAS;5138;27/11/1987;UNKNOWN;;BDOD-60520;415602;415601;5041553
504157;200;LANDSLIDE;2;SAN LUIS;5660;4/11/1987;UNKNOWN;;ING.;415802;415801;5041573
504174;200;LANDSLIDE;2;YARUMAL;5887;15/08/1987;UNKNOWN;;BDOD-60481;417502;417501;5041743
504175;200;LANDSLIDE;2;SONSON;5756;15/08/1987;UNKNOWN;;BDOD-60481;417602;417601;5041753
504176;200;LANDSLIDE;2;RIONEGRO;5615;15/08/1987;UNKNOWN;;BDOD-60481;417702;417701;5041763
504177;200;LANDSLIDE;2;SANTAFÉ DE ANTIOQUIA;5042;15/08/1987;UNKNOWN;;BDOD-60481;417802;417801;5041773
504178;200;LANDSLIDE;2;AMAGÁ;5030;15/08/1987;UNKNOWN;;BDOD-60481;417902;417901;5041783
504192;200;LANDSLIDE;2;BELLO;5088;15/05/1987;UNKNOWN;;BDOD-60470;419302;419301;5041923
504237;200;LANDSLIDE;2;CAÑASGORDAS;5138;9/10/1986;UNKNOWN;;ING.;423802;423801;5042373
504245;200;LANDSLIDE;2;MEDELLÍN;5001;15/09/1986;UNKNOWN;;BDOD-60386;424602;424601;5042453
504249;200;LANDSLIDE;2;SAN ROQUE;5670;4/08/1986;UNKNOWN;;ING.;425002;425001;5042493
504256;200;LANDSLIDE;2;YARUMAL;5887;15/05/1986;UNKNOWN;;BDOD-60352;425702;425701;5042563
504257;200;LANDSLIDE;2;SEGOVIA;5736;15/05/1986;UNKNOWN;;BDOD-60352;425802;425801;5042573
504262;200;LANDSLIDE;2;MEDELLÍN;5001;26/04/1986;UNKNOWN;;EL TIEMPO 1986-04-28;426302;426301;5042623
504271;200;LANDSLIDE;2;CÁCERES;5120;22/12/1985;UNKNOWN;;EL TIEMPO 1985-12-24;427202;427201;5042713
504277;200;LANDSLIDE;2;SAN LUIS;5660;8/10/1985;UNKNOWN;;EL TIEMPO 1985-10-10;427802;427801;5042773
504279;200;LANDSLIDE;2;YARUMAL;5887;7/10/1985;UNKNOWN;;EL TIEMPO 1985-10-09;428002;428001;5042793
504287;200;LANDSLIDE;2;EL SANTUARIO;5697;15/09/1985;UNKNOWN;;BDOD-60326;428802;428801;5042873
504290;200;LANDSLIDE;2;COCORNÁ;5197;15/09/1985;UNKNOWN;;BDOD-60323;429102;429101;5042903
504297;200;LANDSLIDE;2;PUERTO NARE;5585;25/08/1985;UNKNOWN;;EL TIEMPO 1985-08-25;429802;429801;5042973
504300;200;LANDSLIDE;2;MEDELLÍN;5001;3/08/1985;UNKNOWN;;BDOD-60321;430102;430101;5043003
504301;200;LANDSLIDE;2;VALDIVIA;5854;15/07/1985;UNKNOWN;;BDOD-60319;430202;430201;5043013
504303;200;LANDSLIDE;2;TARAZÁ;5790;2/07/1985;UNKNOWN;;EL TIEMPO 1985-07-04;430402;430401;5043033
504307;200;LANDSLIDE;2;COCORNÁ;5197;15/05/1985;UNKNOWN;;BDOD-60309;430802;430801;5043073
504308;200;LANDSLIDE;2;RIONEGRO;5615;15/04/1985;UNKNOWN;;BDOD-60308;430902;430901;5043083
504313;200;LANDSLIDE;2;MEDELLÍN;5001;26/03/1985;UNKNOWN;;EL TIEMPO 1985-03-27;431402;431401;5043133
504327;200;LANDSLIDE;2;ITAGUÍ;5360;24/11/1984;UNKNOWN;;EL TIEMPO 1984-11-25;432802;432801;5043273
504335;200;LANDSLIDE;2;ANDES;5034;16/11/1984;UNKNOWN;;EL TIEMPO 1984-11-17;433602;433601;5043353
504365;200;LANDSLIDE;2;PUERTO TRIUNFO;5591;30/10/1984;UNKNOWN;;ING.-EL TIEMPO 1984-10-31;436602;436601;5043653
500814;200;LANDSLIDE;2;SAN LUIS;5660;15/03/2013;RAIN;;El Tiempo 2013-03-20 Pg 3, El Tiempo 2013-03-08 Pg 8;81502;81501;5008143
500815;200;LANDSLIDE;2;SAN LUIS;5660;15/03/2013;RAIN;;El Tiempo 2013-03-18 Pg 2;81602;81601;5008153
500819;200;LANDSLIDE;2;COCORNÁ;5197;21/05/2012;RAIN;;El Tiempo 2012-05-21 Pg 4, El Tiempo 2012-05-27 Pg 21;82002;82001;5008193
500820;200;LANDSLIDE;2;LA PINTADA;5390;13/05/2012;RAIN;;El Tiempo 2012-05-14 Pg 7;82102;82101;5008203
501313;200;LANDSLIDE;2;BELLO;5088;5/12/2010;RAIN;;"DGR - El Tiempo 2010-12-06 P.1 y 2; 7 P. 1 y 2; 13 P.2";131402;131401;5013133
501318;200;LANDSLIDE;2;ANDES;5034;21/11/2010;RAIN;;DGR - El Tiempo 2011-11-23 P.2;131902;131901;5013183
501446;200;LANDSLIDE;2;SAN FRANCISCO;5652;20/01/2009;RAIN;;El Tiempo;144702;144701;5014463
501452;200;LANDSLIDE;2;EBÉJICO;5240;3/11/2008;RAIN;;El Tiempo;145302;145301;5014523
501629;200;LANDSLIDE;2;JARDÍN;5364;19/11/2008;RAIN;;DGR - El Tiempo;163002;163001;5016293
501645;200;LANDSLIDE;2;CAÑASGORDAS;5138;1/11/2008;RAIN;;DGR - El Tiempo;164602;164601;5016453
501646;200;LANDSLIDE;2;LA CEJA;5376;1/11/2008;RAIN;;DGR - El Tiempo;164702;164701;5016463
501747;200;LANDSLIDE;2;COPACABANA;5212;5/02/2008;RAIN;;DGR - El Tiempo;174802;174801;5017473
501751;200;LANDSLIDE;2;EL PEÑOL;5541;4/05/1978;RAIN;;EL TIEMPO 1978-05-11 P.15A;175202;175201;5017513
501752;200;LANDSLIDE;2;SAN VICENTE;5674;10/05/1978;RAIN;;EL TIEMPO 1978-05-11 P.15A;175302;175301;5017523
501753;200;LANDSLIDE;2;PUERTO TRIUNFO;5591;24/10/1984;RAIN;;EL TIEMPO 1984-10-25;175402;175401;5017533
501754;200;LANDSLIDE;2;EL SANTUARIO;5697;21/10/1984;RAIN;;EL TIEMPO 1984-10-23;175502;175501;5017543
501756;200;LANDSLIDE;2;CÁCERES;5120;21/10/1984;RAIN;;EL TIEMPO 1984-10-23;175702;175701;5017563
501757;200;LANDSLIDE;2;SANTAFÉ DE ANTIOQUIA;5042;21/10/1984;RAIN;;EL TIEMPO 1984-10-23;175802;175801;5017573
501759;200;LANDSLIDE;2;ITAGUÍ;5360;19/10/1984;RAIN;;EL TIEMPO 1984-10-21;176002;176001;5017593
501760;200;LANDSLIDE;2;ENVIGADO;5266;19/10/1984;RAIN;;EL TIEMPO 1984-10-21;176102;176101;5017603
501761;200;LANDSLIDE;2;BELLO;5088;19/10/1984;RAIN;;EL TIEMPO 1984-10-21;176202;176201;5017613
501766;200;LANDSLIDE;2;SAN PEDRO DE LOS MILAGROS;5664;20/09/1984;RAIN;;EL TIEMPO-1984-9-21;176702;176701;5017663
501767;200;LANDSLIDE;2;SAN LUIS;5660;20/09/1984;RAIN;;EL TIEMPO-1984-9-21;176802;176801;5017673
501776;200;LANDSLIDE;2;VALDIVIA;5854;29/07/1984;RAIN;;EL TIEMPO 1984-07-30;177702;177701;5017763
501777;200;LANDSLIDE;2;VALDIVIA;5854;28/07/1984;RAIN;;EL TIEMPO 1984-07-30;177802;177801;5017773
501785;200;LANDSLIDE;2;VENECIA;5861;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;178602;178601;5017853
501786;200;LANDSLIDE;2;SAN ROQUE;5670;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;178702;178701;5017863
501787;200;LANDSLIDE;2;DABEIBA;5234;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;178802;178801;5017873
501788;200;LANDSLIDE;2;CAÑASGORDAS;5138;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;178902;178901;5017883
501789;200;LANDSLIDE;2;BURITICÁ;5113;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;179002;179001;5017893
501790;200;LANDSLIDE;2;ANDES;5034;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;179102;179101;5017903
501801;200;LANDSLIDE;2;SONSON;5756;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;180202;180201;5018013
501803;200;LANDSLIDE;2;SALGAR;5642;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;180402;180401;5018033
501804;200;LANDSLIDE;2;NECHÍ;5495;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;180502;180501;5018043
501805;200;LANDSLIDE;2;LIBORINA;5411;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;180602;180601;5018053
501806;200;LANDSLIDE;2;FREDONIA;5282;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;180702;180701;5018063
501809;200;LANDSLIDE;2;ANDES;5034;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;181002;181001;5018093
501810;200;LANDSLIDE;2;PUEBLORRICO;5576;12/06/1984;RAIN;;EL TIEMPO 1984-06-13;181102;181101;5018103
501812;200;LANDSLIDE;2;VENECIA;5861;4/06/1984;RAIN;;EL TIEMPO 1984-06-05;181302;181301;5018123
501822;200;LANDSLIDE;2;EL SANTUARIO;5697;8/11/1983;RAIN;;EL TIEMPO 1983-11-09;182302;182301;5018223
501823;200;LANDSLIDE;2;SAN LUIS;5660;8/11/1983;RAIN;;EL TIEMPO 1983-11-09;182402;182401;5018233
501831;200;LANDSLIDE;2;COCORNÁ;5197;22/09/1983;RAIN;;EL TIEMPO 1983-09-23;183202;183201;5018313
501873;200;LANDSLIDE;2;CAUCASIA;5154;8/10/1982;RAIN;;EL TIEMPO 1982-10-09;187402;187401;5018733
501878;200;LANDSLIDE;2;MONTEBELLO;5467;7/10/1982;RAIN;;EL TIEMPO 1982-10-09;187902;187901;5018783
501881;200;LANDSLIDE;2;ANGELÓPOLIS;5036;23/09/1982;RAIN;;EL TIEMPO 1982-09-25/28;188202;188201;5018813
501928;200;LANDSLIDE;2;CAÑASGORDAS;5138;2/04/1982;RAIN;;EL TIEMPO 1982-04-04;192902;192901;5019283
501932;200;LANDSLIDE;2;COCORNÁ;5197;3/02/1982;RAIN;;BDOSSO-BDOD-60128;193302;193301;5019323
501974;200;LANDSLIDE;2;GIRALDO;5306;21/06/1981;RAIN;;EL TIEMPO 1981-06-22(lun);197502;197501;5019743
502005;200;LANDSLIDE;2;ANZÁ;5044;3/05/1981;RAIN;;EL TIEMPO 1981-05-04(lun);200602;200601;5020053
502012;200;LANDSLIDE;2;DABEIBA;5234;15/02/1981;RAIN;;BDOSSO;201302;201301;5020123
502020;200;LANDSLIDE;2;YARUMAL;5887;22/10/1980;RAIN;;EL TIEMPO 1980-10-23;202102;202101;5020203
502050;200;LANDSLIDE;2;URRAO;5847;27/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205102;205101;5020503
502051;200;LANDSLIDE;2;JERICÓ;5368;27/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205202;205201;5020513
502052;200;LANDSLIDE;2;CARAMANTA;5145;27/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205302;205301;5020523
502053;200;LANDSLIDE;2;BETULIA;5093;27/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205402;205401;5020533
502054;200;LANDSLIDE;2;AMAGÁ;5030;27/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205502;205501;5020543
502055;200;LANDSLIDE;2;ZARAGOZA;5895;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205602;205601;5020553
502056;200;LANDSLIDE;2;TOLEDO;5819;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205702;205701;5020563
502057;200;LANDSLIDE;2;TITIRIBÍ;5809;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205802;205801;5020573
502058;200;LANDSLIDE;2;TARSO;5792;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205902;205901;5020583
502059;200;LANDSLIDE;2;TÁMESIS;5789;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;206002;206001;5020593
502060;200;LANDSLIDE;2;SEGOVIA;5736;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;206102;206101;5020603
502061;200;LANDSLIDE;2;LIBORINA;5411;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;206202;206201;5020613
502062;200;LANDSLIDE;2;CISNEROS;5190;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;206302;206301;5020623
502083;200;LANDSLIDE;2;SANTA BÁRBARA;5679;31/10/1979;RAIN;;EL TIEMPO 1979-11-01 P.ppal-ultA;208402;208401;5020833
502089;200;LANDSLIDE;2;TURBO;5837;25/10/1979;RAIN;;EL TIEMPO 1979-09-26 P.6A;209002;209001;5020893
502090;200;LANDSLIDE;2;NECOCLÍ;5490;25/10/1979;RAIN;;EL TIEMPO 1979-09-26 P.6A;209102;209101;5020903
502091;200;LANDSLIDE;2;ARBOLETES;5051;25/10/1979;RAIN;;EL TIEMPO 1979-09-26 P.6A;209202;209201;5020913
502092;200;LANDSLIDE;2;CISNEROS;5190;23/10/1979;RAIN;;BDOSSO-EL TIEMPO 1979-09-26 P.6A;209302;209301;5020923
502096;200;LANDSLIDE;2;BELLO;5088;6/09/1979;RAIN;;EL TIEMPO 1979-09-08 P.ppal-3B;209702;209701;5020963
502139;200;LANDSLIDE;2;URRAO;5847;10/05/1978;RAIN;;EL TIEMPO 1978-05-11 P.15A;214002;214001;5021393
502141;200;LANDSLIDE;2;SALGAR;5642;2/05/1978;RAIN;;EL TIEMPO 1978-05-04 P.8A;214202;214201;5021413
502142;200;LANDSLIDE;2;JARDÍN;5364;2/05/1978;RAIN;;EL TIEMPO 1978-05-04 P.8A;214302;214301;5021423
502143;200;LANDSLIDE;2;ANDES;5034;2/05/1978;RAIN;;EL TIEMPO 1978-05-04 P.8A;214402;214401;5021433
502144;200;LANDSLIDE;2;FRONTINO;5284;2/05/1978;RAIN;;EL TIEMPO 1978-05-04 P.8A;214502;214501;5021443
502147;200;LANDSLIDE;2;CIUDAD BOLÍVAR;5101;27/04/1978;RAIN;;EL TIEMPO 1978-05-04 P.8A;214802;214801;5021473
502204;200;LANDSLIDE;2;VALDIVIA;5854;29/06/1976;RAIN;;EL TIEMPO 1976-07-01 P.8A;220502;220501;5022043
502207;200;LANDSLIDE;2;TOLEDO;5819;3/05/1976;RAIN;;EL TIEMPO 1976-05-06 P.ppal-9A;220802;220801;5022073
502208;200;LANDSLIDE;2;SONSON;5756;3/05/1976;RAIN;;EL TIEMPO 1976-05-05 P.6A;220902;220901;5022083
502209;200;LANDSLIDE;2;SANTA BÁRBARA;5679;3/05/1976;RAIN;;EL TIEMPO 1976-05-06 P.ppal-9A;221002;221001;5022093
502210;200;LANDSLIDE;2;SAN ANDRÉS DE CUERQUÍA;5647;3/05/1976;RAIN;;EL TIEMPO 1976-05-05 P.6A;221102;221101;5022103
502211;200;LANDSLIDE;2;ITUANGO;5361;3/05/1976;RAIN;;EL TIEMPO 1976-05-06 P.ppal-9A;221202;221201;5022113
502220;200;LANDSLIDE;2;CISNEROS;5190;11/12/1975;RAIN;;EL TIEMPO 1975-12-12 P.4C;222102;222101;5022203
502221;200;LANDSLIDE;2;VENECIA;5861;8/12/1975;RAIN;;EL TIEMPO 1975-12-09 P.12A;222202;222201;5022213
502223;200;LANDSLIDE;2;VENECIA;5861;7/12/1975;RAIN;;EL TIEMPO 1975-12-09 P.12A;222402;222401;5022233
502231;200;LANDSLIDE;2;TURBO;5837;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223202;223201;5022313
502232;200;LANDSLIDE;2;SAN ANDRÉS DE CUERQUÍA;5647;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223302;223301;5022323
502233;200;LANDSLIDE;2;RIONEGRO;5615;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223402;223401;5022333
502235;200;LANDSLIDE;2;ITUANGO;5361;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223602;223601;5022353
502236;200;LANDSLIDE;2;DABEIBA;5234;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223702;223701;5022363
502237;200;LANDSLIDE;2;SANTAFÉ DE ANTIOQUIA;5042;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223802;223801;5022373
502241;200;LANDSLIDE;2;SONSON;5756;3/11/1975;RAIN;;EL TIEMPO 1975-11-04 P.14A;224202;224201;5022413
502257;200;LANDSLIDE;2;JARDÍN;5364;15/09/1975;RAIN;;BDOD-21077;225802;225801;5022573
502269;200;LANDSLIDE;2;EL CARMEN DE VIBORAL;5148;1/07/1975;RAIN;;EL TIEMPO 1975 -07-02 P.15A;227002;227001;5022693
502272;200;LANDSLIDE;2;LA CEJA;5376;30/05/1975;RAIN;;EL TIEMPO 1975-06-01 P.9A;227302;227301;5022723
502291;200;LANDSLIDE;2;SALGAR;5642;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229202;229201;5022913
502292;200;LANDSLIDE;2;SALGAR;5642;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229302;229301;5022923
502293;200;LANDSLIDE;2;SABANALARGA;5628;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229402;229401;5022933
502294;200;LANDSLIDE;2;LIBORINA;5411;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229502;229501;5022943
502295;200;LANDSLIDE;2;LIBORINA;5411;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229602;229601;5022953
502296;200;LANDSLIDE;2;FRONTINO;5284;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229702;229701;5022963
502297;200;LANDSLIDE;2;DABEIBA;5234;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229802;229801;5022973
502302;200;LANDSLIDE;2;SAN ROQUE;5670;28/10/1974;RAIN;;EL TIEMPO 1974-10-30 P.2A;230302;230301;5023023
502304;200;LANDSLIDE;2;EL PEÑOL;5541;11/10/1974;RAIN;;EL TIEMPO 1974-10-12 P.2A;230502;230501;5023043
502313;200;LANDSLIDE;2;PEQUE;5543;7/10/1974;RAIN;;BDOD-21031;231402;231401;5023133
502315;200;LANDSLIDE;2;FRONTINO;5284;7/10/1974;RAIN;;BDOD-21031;231602;231601;5023153
502316;200;LANDSLIDE;2;CAUCASIA;5154;7/10/1974;RAIN;;BDOD-21031-EL TIEMPO 1974-10-04 P.2A;231702;231701;5023163
502322;200;LANDSLIDE;2;BETULIA;5093;5/10/1974;RAIN;;BDOD-21030-EL TIEMPO 1974-10-07 P.ppal-7;232302;232301;5023223
502323;200;LANDSLIDE;2;SAN ANDRÉS DE CUERQUÍA;5647;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232402;232401;5023233
502324;200;LANDSLIDE;2;SALGAR;5642;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232502;232501;5023243
502325;200;LANDSLIDE;2;SALGAR;5642;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232602;232601;5023253
502326;200;LANDSLIDE;2;SALGAR;5642;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232702;232701;5023263
502327;200;LANDSLIDE;2;ITUANGO;5361;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232802;232801;5023273
502328;200;LANDSLIDE;2;CAUCASIA;5154;3/10/1974;RAIN;;EL TIEMPO 1974-10-04 P.2A;232902;232901;5023283
502330;200;LANDSLIDE;2;SANTA BÁRBARA;5679;1/10/1974;RAIN;;EL TIEMPO 1974-10-03 P.ppal-3A;233102;233101;5023303
502336;200;LANDSLIDE;2;TARAZÁ;5790;9/09/1974;RAIN;;EL TIEMPO 1974-09-11 P.6A;233702;233701;5023363
502340;200;LANDSLIDE;2;AMAGÁ;5030;15/07/1974;RAIN;;BDOSSO- EL TIEMPO 1974-07-02 P.7A;234102;234101;5023403
502343;200;LANDSLIDE;2;SALGAR;5642;22/05/1974;RAIN;;EL TIEMPO 1974-05-24 P.ppal-7A;234402;234401;5023433
502344;200;LANDSLIDE;2;DABEIBA;5234;22/04/1974;RAIN;;EL TIEMPO 1974-04-24 P.7A;234502;234501;5023443
502353;200;LANDSLIDE;2;SANTA BÁRBARA;5679;22/11/1973;RAIN;;EL TIEMPO 1973-11-24 P.8A;235402;235401;5023533
502363;200;LANDSLIDE;2;PUERTO BERRIO;5579;14/11/1973;RAIN;;EL TIEMPO 1973-11-16 P.2A;236402;236401;5023633
502365;200;LANDSLIDE;2;NECHÍ;5495;14/11/1973;RAIN;;EL TIEMPO 1973-11-16 P.2A;236602;236601;5023653
502368;200;LANDSLIDE;2;SANTA BÁRBARA;5679;27/10/1973;RAIN;;EL TIEMPO 1973-10-29 P.11A;236902;236901;5023683
502373;200;LANDSLIDE;2;YONDÓ;5893;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;237402;237401;5023733
502374;200;LANDSLIDE;2;VEGACHÍ;5858;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;237502;237501;5023743
502375;200;LANDSLIDE;2;URAMITA;5842;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;237602;237601;5023753
502376;200;LANDSLIDE;2;SANTO DOMINGO;5690;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;237702;237701;5023763
502377;200;LANDSLIDE;2;SANTA BÁRBARA;5679;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;237802;237801;5023773
502378;200;LANDSLIDE;2;SAN ROQUE;5670;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;237902;237901;5023783
502379;200;LANDSLIDE;2;SALGAR;5642;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;238002;238001;5023793
502380;200;LANDSLIDE;2;SALGAR;5642;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;238102;238101;5023803
502381;200;LANDSLIDE;2;PUERTO BERRIO;5579;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;238202;238201;5023813
502382;200;LANDSLIDE;2;PUERTO NARE;5585;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;238302;238301;5023823
502383;200;LANDSLIDE;2;PEQUE;5543;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;238402;238401;5023833
502384;200;LANDSLIDE;2;OLAYA;5501;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;238502;238501;5023843
502385;200;LANDSLIDE;2;MONTEBELLO;5467;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;238602;238601;5023853
502386;200;LANDSLIDE;2;LIBORINA;5411;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;238702;238701;5023863
502387;200;LANDSLIDE;2;JARDÍN;5364;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;238802;238801;5023873
502388;200;LANDSLIDE;2;CIUDAD BOLÍVAR;5101;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;238902;238901;5023883
502389;200;LANDSLIDE;2;BARBOSA;5079;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;239002;239001;5023893
502390;200;LANDSLIDE;2;ANORÍ;5040;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;239102;239101;5023903
502391;200;LANDSLIDE;2;ANDES;5034;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;239202;239201;5023913
502392;200;LANDSLIDE;2;AMALFI;5031;17/09/1973;RAIN;;EL TIEMPO 1973-09-19 P.8A;239302;239301;5023923
502395;200;LANDSLIDE;2;ANORÍ;5040;6/09/1973;RAIN;;EL TIEMPO 1973-09-08 P.8A;239602;239601;5023953
502397;200;LANDSLIDE;2;PEQUE;5543;15/08/1973;RAIN;;BDOSSO-EL TIEMPO 1973-08-16 P.8A;239802;239801;5023973
502404;200;LANDSLIDE;2;TITIRIBÍ;5809;27/06/1973;RAIN;;BDOSSO-EL TIEMPO 1973-06-28 P.8A;240502;240501;5024043
502406;200;LANDSLIDE;2;GUARNE;5318;27/06/1973;RAIN;;BDOSSO-EL TIEMPO 1973-06-28 P.8A;240702;240701;5024063
